par_id,art_id,keyword,country,text,label,orig_label
5709,@@1277634,immigrant,us,"while the act would increase the number of visas available to stem workers educated in the u.s. , it would not increase the overall number of immigrants admitted to the country each year . to do so , the bill would eliminate the dv program , which makes available 55,000 visas annually to randomly selected applicants from countries with a low rate of immigration into the united states . known to be plagued by fraud and abuse , the dv program requires only that applicants :",0,0
5710,@@14203108,migrant,bd,"merkel unsatisfied with german state election result <h> german chancellor angela merkel said on monday she was unhappy about the results of sunday 's regional election , where her party was relegated to third place behind an anti-immigrant party but added her refugee policies have been right all along .",0,0
5711,@@4573177,homeless,jm,mitchell said other sore points in the lives of the homeless include the difficulty accessing health care and the lack of basic sanitary facilities .,0,0
5712,@@23342172,vulnerable,za,the stormers appeared vulnerable under the high ball against the argentine side which prompted fleck to make changes .,0,0
5713,@@22530777,in-need,ke,"over two million people are now displaced across somalia due to drought and conflict , including one million newly displaced in 2017 alone , constituting one-third of the 6.2 million people in need of humanitarian assistance .",0,0
5714,@@3349938,disabled,hk,these tele-health technologies benefit the disabled and elderly and deserve serious exploration by the government .,0,0
5715,@@2524199,hopeless,au,"maybe this sounds hopelessly na ? ve , but the integrity of social institutions -- including the health and educational systems -- depends on it .",0,0
5716,@@10314729,refugee,ke,"according to nantanga , currently tanzania has a total of 191,436 refugees in different camps .",0,0
5717,@@9421209,refugee,lk,"in march this year , mr. dhayabararaj alleged that his wife udayakala and children were illegally detained for several months in a special quarantine camp at rameswaram in ramanathapuram district . after the hindu published a report , the state government ordered their release and even allotted a house in the open camp for refugees in mandapam . however , mr. dhayabararaj was not released .",0,0
5718,@@24433372,in-need,ke,"mr tuju , the cabinet secretary without portfolio , says the government is on top of the humanitarian crisis situation across the country and will ensure those in need receive the help they need .",0,1
5719,@@7895819,refugee,lk,"pope francis has visited a refugee center to wash and kiss the feet of muslim , orthodox , hindu and catholic refugees .",1,4
5720,@@23802584,women,ng,"the kogi state government has given n50,000 each , to 50 women living with various forms of disabilities , to enable them start up their businesses .",0,0
5721,@@30051000,migrant,in,". about 12.4 per cent returnees had met with accidents while working in construction site or workshop . allergy , diabetes and kidney problem are other major diseases return emigrants have brought from abroad .",0,0
5722,@@14472216,hopeless,bd,"""calling for an immediate political solution to resolve the crisis in syria , erdogan said : """" turkey 's incursion into northern syria in early september had led to establishing peace , balance and stability in a region taken over by hopelessness """" .""",1,4
